"","Country","Beverage Types","year","Alcohol..recorded.per.capita..15...consumption..in.litres.of.pure.alcohol."
"645","Armenia"," Wine",1995,0.55
"646","Armenia"," Wine",1994,1.26
"647","Armenia"," Wine",1993,1.43
"648","Armenia"," Wine",1992,1.28
"649","Armenia"," Wine",1991,2.13
"650","Armenia"," Wine",1990,2.18
"651","Armenia"," Wine",1989,NA
"652","Armenia"," Wine",1988,NA
"653","Armenia"," Wine",1987,NA
"654","Armenia"," Wine",1986,NA
"655","Armenia"," Wine",1985,NA
"656","Armenia"," Wine",1984,NA
"657","Armenia"," Wine",1983,NA
"658","Armenia"," Wine",1982,NA
"659","Armenia"," Wine",1981,NA
"660","Armenia"," Wine",1980,NA
"661","Armenia"," Spirits",1999,1.67
"662","Armenia"," Spirits",1998,1.43
"663","Armenia"," Spirits",1997,2.45
"664","Armenia"," Spirits",1996,2.42
"665","Armenia"," Spirits",1995,2.43
"666","Armenia"," Spirits",1994,3.03
"667","Armenia"," Spirits",1993,1.26
"668","Armenia"," Spirits",1992,1.23
"669","Armenia"," Spirits",1991,0.85
"670","Armenia"," Spirits",1990,1
"671","Armenia"," Spirits",1989,NA
"672","Armenia"," Spirits",1988,NA
"673","Armenia"," Spirits",1987,NA
"674","Armenia"," Spirits",1986,NA
"675","Armenia"," Spirits",1985,NA
"676","Armenia"," Spirits",1984,NA
"677","Armenia"," Spirits",1983,NA
"678","Armenia"," Spirits",1982,NA
"679","Armenia"," Spirits",1981,NA
"680","Armenia"," Spirits",1980,NA
"681","Armenia"," Other alcoholic beverages",1999,NA
"682","Armenia"," Other alcoholic beverages",1998,NA
"683","Armenia"," Other alcoholic beverages",1997,NA
"684","Armenia"," Other alcoholic beverages",1996,NA
"685","Armenia"," Other alcoholic beverages",1995,0
"686","Armenia"," Other alcoholic beverages",1994,0
"687","Armenia"," Other alcoholic beverages",1993,0.01
"688","Armenia"," Other alcoholic beverages",1992,NA
"689","Armenia"," Other alcoholic beverages",1991,NA
"690","Armenia"," Other alcoholic beverages",1990,0
"691","Armenia"," Other alcoholic beverages",1989,NA
"692","Armenia"," Other alcoholic beverages",1988,NA
"693","Armenia"," Other alcoholic beverages",1987,NA
"694","Armenia"," Other alcoholic beverages",1986,NA
"695","Armenia"," Other alcoholic beverages",1985,NA
"696","Armenia"," Other alcoholic beverages",1984,NA
"697","Armenia"," Other alcoholic beverages",1983,NA
"698","Armenia"," Other alcoholic beverages",1982,NA
"699","Armenia"," Other alcoholic beverages",1981,NA
"700","Armenia"," Other alcoholic beverages",1980,NA
"701","Australia"," All types",1999,9.88
"702","Australia"," All types",1998,9.79
"703","Australia"," All types",1997,9.91
"704","Australia"," All types",1996,9.77
"705","Australia"," All types",1995,9.69
"706","Australia"," All types",1994,9.89
"707","Australia"," All types",1993,9.63
"708","Australia"," All types",1992,10.32
"709","Australia"," All types",1991,10.64
"710","Australia"," All types",1990,11.01
"711","Australia"," All types",1989,12.09
"712","Australia"," All types",1988,12.39
"713","Australia"," All types",1987,12.45
"714","Australia"," All types",1986,12.3
"715","Australia"," All types",1985,12.89
"716","Australia"," All types",1984,12.74
"717","Australia"," All types",1983,12.76
"718","Australia"," All types",1982,13.05
"719","Australia"," All types",1981,13.46
"720","Australia"," All types",1980,13.3
"721","Australia"," Beer",1999,5.06
"722","Australia"," Beer",1998,5.15
"723","Australia"," Beer",1997,5.24
"724","Australia"," Beer",1996,5.32
"725","Australia"," Beer",1995,5.39
"726","Australia"," Beer",1994,5.46
"727","Australia"," Beer",1993,5.48
"728","Australia"," Beer",1992,6.35
"729","Australia"," Beer",1991,6.65
"730","Australia"," Beer",1990,7.08
"731","Australia"," Beer",1989,7.49
"732","Australia"," Beer",1988,7.62
"733","Australia"," Beer",1987,7.5
"734","Australia"," Beer",1986,7.39
"735","Australia"," Beer",1985,7.73
"736","Australia"," Beer",1984,7.69
"737","Australia"," Beer",1983,7.95
"738","Australia"," Beer",1982,8.26
"739","Australia"," Beer",1981,8.76
"740","Australia"," Beer",1980,8.82
"741","Australia"," Wine",1999,2.94
"742","Australia"," Wine",1998,2.87
"743","Australia"," Wine",1997,2.86
"744","Australia"," Wine",1996,2.74
"745","Australia"," Wine",1995,2.66
"746","Australia"," Wine",1994,2.7
"747","Australia"," Wine",1993,2.67
"748","Australia"," Wine",1992,2.8
"749","Australia"," Wine",1991,2.87
"750","Australia"," Wine",1990,2.75
"751","Australia"," Wine",1989,2.92
"752","Australia"," Wine",1988,3.06
"753","Australia"," Wine",1987,3.31
"754","Australia"," Wine",1986,3.34
"755","Australia"," Wine",1985,3.47
"756","Australia"," Wine",1984,3.43
"757","Australia"," Wine",1983,3.3
"758","Australia"," Wine",1982,3.21
"759","Australia"," Wine",1981,3.12
"760","Australia"," Wine",1980,2.98
"761","Australia"," Spirits",1999,1.88
"762","Australia"," Spirits",1998,1.77
"763","Australia"," Spirits",1997,1.81
"764","Australia"," Spirits",1996,1.7
"765","Australia"," Spirits",1995,1.63
"766","Australia"," Spirits",1994,1.73
"767","Australia"," Spirits",1993,1.48
"768","Australia"," Spirits",1992,1.17
"769","Australia"," Spirits",1991,1.12
"770","Australia"," Spirits",1990,1.18
"771","Australia"," Spirits",1989,1.68
"772","Australia"," Spirits",1988,1.7
"773","Australia"," Spirits",1987,1.65
"774","Australia"," Spirits",1986,1.57
"775","Australia"," Spirits",1985,1.7
"776","Australia"," Spirits",1984,1.61
"777","Australia"," Spirits",1983,1.51
"778","Australia"," Spirits",1982,1.59
"779","Australia"," Spirits",1981,1.58
"780","Australia"," Spirits",1980,1.5
"781","Australia"," Other alcoholic beverages",1999,0
"782","Australia"," Other alcoholic beverages",1998,0
"783","Australia"," Other alcoholic beverages",1997,0
"784","Australia"," Other alcoholic beverages",1996,0
"785","Australia"," Other alcoholic beverages",1995,0
"786","Australia"," Other alcoholic beverages",1994,0
"787","Australia"," Other alcoholic beverages",1993,0
"788","Australia"," Other alcoholic beverages",1992,0
"789","Australia"," Other alcoholic beverages",1991,0
"790","Australia"," Other alcoholic beverages",1990,0
"791","Australia"," Other alcoholic beverages",1989,0
"792","Australia"," Other alcoholic beverages",1988,0
"793","Australia"," Other alcoholic beverages",1987,0
"794","Australia"," Other alcoholic beverages",1986,0
"795","Australia"," Other alcoholic beverages",1985,0
"796","Australia"," Other alcoholic beverages",1984,0
"797","Australia"," Other alcoholic beverages",1983,0
"798","Australia"," Other alcoholic beverages",1982,0
"799","Australia"," Other alcoholic beverages",1981,0
"800","Australia"," Other alcoholic beverages",1980,0
"801","Austria"," All types",1999,12.8
"802","Austria"," All types",1998,12.9
"803","Austria"," All types",1997,12.9
"804","Austria"," All types",1996,13.5
"805","Austria"," All types",1995,13.4
"806","Austria"," All types",1994,12.5
"807","Austria"," All types",1993,13.5
"808","Austria"," All types",1992,13.6
"809","Austria"," All types",1991,14.1
"810","Austria"," All types",1990,13.9
"811","Austria"," All types",1989,13.9
"812","Austria"," All types",1988,13.7
"813","Austria"," All types",1987,13.5
"814","Austria"," All types",1986,13.6
"815","Austria"," All types",1985,13.3
"816","Austria"," All types",1984,13.9
"817","Austria"," All types",1983,14
"818","Austria"," All types",1982,13.5
"819","Austria"," All types",1981,13.5
"820","Austria"," All types",1980,13.6
"821","Austria"," Beer",1999,6.8
"822","Austria"," Beer",1998,6.8
"823","Austria"," Beer",1997,6.7
"824","Austria"," Beer",1996,6.8
"825","Austria"," Beer",1995,6.9
"826","Austria"," Beer",1994,6.9
"827","Austria"," Beer",1993,7.2
"828","Austria"," Beer",1992,7.5
"829","Austria"," Beer",1991,7.3
"830","Austria"," Beer",1990,7.3
"831","Austria"," Beer",1989,7.1
"832","Austria"," Beer",1988,7
"833","Austria"," Beer",1987,6.9
"834","Austria"," Beer",1986,7.2
"835","Austria"," Beer",1985,6.7
"836","Austria"," Beer",1984,6.9
"837","Austria"," Beer",1983,6.8
"838","Austria"," Beer",1982,6.6
"839","Austria"," Beer",1981,6.5
"840","Austria"," Beer",1980,6.5
"841","Austria"," Wine",1999,4.2
"842","Austria"," Wine",1998,4.3
"843","Austria"," Wine",1997,4.2
"844","Austria"," Wine",1996,4.4
"845","Austria"," Wine",1995,4.5
"846","Austria"," Wine",1994,4.3
"847","Austria"," Wine",1993,4.5
"848","Austria"," Wine",1992,4.6
"849","Austria"," Wine",1991,4.7
"850","Austria"," Wine",1990,4.8
"851","Austria"," Wine",1989,4.9
"852","Austria"," Wine",1988,4.8
"853","Austria"," Wine",1987,4.7
"854","Austria"," Wine",1986,4.6
"855","Austria"," Wine",1985,4.8
"856","Austria"," Wine",1984,5.1
"857","Austria"," Wine",1983,5.3
"858","Austria"," Wine",1982,5
"859","Austria"," Wine",1981,5
"860","Austria"," Wine",1980,5.1
"861","Austria"," Spirits",1999,1.8
"862","Austria"," Spirits",1998,1.8
"863","Austria"," Spirits",1997,2
"864","Austria"," Spirits",1996,2.3
"865","Austria"," Spirits",1995,2
"866","Austria"," Spirits",1994,1.3
"867","Austria"," Spirits",1993,1.8
"868","Austria"," Spirits",1992,1.5
"869","Austria"," Spirits",1991,2.1
"870","Austria"," Spirits",1990,1.8
"871","Austria"," Spirits",1989,1.9
"872","Austria"," Spirits",1988,1.9
"873","Austria"," Spirits",1987,1.9
"874","Austria"," Spirits",1986,1.8
"875","Austria"," Spirits",1985,1.8
"876","Austria"," Spirits",1984,1.9
"877","Austria"," Spirits",1983,1.9
"878","Austria"," Spirits",1982,1.9
"879","Austria"," Spirits",1981,2
"880","Austria"," Spirits",1980,2
"881","Azerbaijan"," All types",1999,1.16
"882","Azerbaijan"," All types",1998,1.7
"883","Azerbaijan"," All types",1997,0.71
"884","Azerbaijan"," All types",1996,1.44
"885","Azerbaijan"," All types",1995,1.23
"886","Azerbaijan"," All types",1994,1.37
"887","Azerbaijan"," All types",1993,2.91
"888","Azerbaijan"," All types",1992,4.31
"889","Azerbaijan"," All types",1991,2.88
"890","Azerbaijan"," All types",1990,2.92
"891","Azerbaijan"," All types",1989,NA
"892","Azerbaijan"," All types",1988,NA
"893","Azerbaijan"," All types",1987,NA
"894","Azerbaijan"," All types",1986,NA
"895","Azerbaijan"," All types",1985,NA
"896","Azerbaijan"," All types",1984,NA
"897","Azerbaijan"," All types",1983,NA
"898","Azerbaijan"," All types",1982,NA
"899","Azerbaijan"," All types",1981,NA
"900","Azerbaijan"," All types",1980,NA
"901","Azerbaijan"," Beer",1999,0.07
"902","Azerbaijan"," Beer",1998,0.06
"903","Azerbaijan"," Beer",1997,0.06
"904","Azerbaijan"," Beer",1996,0.11
"905","Azerbaijan"," Beer",1995,0.1
"906","Azerbaijan"," Beer",1994,0.2
"907","Azerbaijan"," Beer",1993,0.15
"908","Azerbaijan"," Beer",1992,0.21
"909","Azerbaijan"," Beer",1991,0
"910","Azerbaijan"," Beer",1990,0
"911","Azerbaijan"," Beer",1989,NA
"912","Azerbaijan"," Beer",1988,NA
"913","Azerbaijan"," Beer",1987,NA
"914","Azerbaijan"," Beer",1986,NA
"915","Azerbaijan"," Beer",1985,NA
"916","Azerbaijan"," Beer",1984,NA
"917","Azerbaijan"," Beer",1983,NA
"918","Azerbaijan"," Beer",1982,NA
"919","Azerbaijan"," Beer",1981,NA
"920","Azerbaijan"," Beer",1980,NA
"921","Azerbaijan"," Wine",1999,0.89
"922","Azerbaijan"," Wine",1998,1.35
"923","Azerbaijan"," Wine",1997,0.16
"924","Azerbaijan"," Wine",1996,0.1
"925","Azerbaijan"," Wine",1995,0.13
"926","Azerbaijan"," Wine",1994,0.18
"927","Azerbaijan"," Wine",1993,0.47
"928","Azerbaijan"," Wine",1992,0.13
"929","Azerbaijan"," Wine",1991,2.88
"930","Azerbaijan"," Wine",1990,2.92
"931","Azerbaijan"," Wine",1989,NA
"932","Azerbaijan"," Wine",1988,NA
"933","Azerbaijan"," Wine",1987,NA
"934","Azerbaijan"," Wine",1986,NA
"935","Azerbaijan"," Wine",1985,NA
"936","Azerbaijan"," Wine",1984,NA
"937","Azerbaijan"," Wine",1983,NA
"938","Azerbaijan"," Wine",1982,NA
"939","Azerbaijan"," Wine",1981,NA
"940","Azerbaijan"," Wine",1980,NA
"941","Azerbaijan"," Spirits",1999,0.18
"942","Azerbaijan"," Spirits",1998,0.27
"943","Azerbaijan"," Spirits",1997,0.47
"944","Azerbaijan"," Spirits",1996,1.21
"945","Azerbaijan"," Spirits",1995,0.98
"946","Azerbaijan"," Spirits",1994,0.96
"947","Azerbaijan"," Spirits",1993,2.26
"948","Azerbaijan"," Spirits",1992,3.94
"949","Azerbaijan"," Spirits",1991,0
"950","Azerbaijan"," Spirits",1990,0
"951","Azerbaijan"," Spirits",1989,NA
"952","Azerbaijan"," Spirits",1988,NA
"953","Azerbaijan"," Spirits",1987,NA
"954","Azerbaijan"," Spirits",1986,NA
"955","Azerbaijan"," Spirits",1985,NA
"956","Azerbaijan"," Spirits",1984,NA
"957","Azerbaijan"," Spirits",1983,NA
"958","Azerbaijan"," Spirits",1982,NA
"959","Azerbaijan"," Spirits",1981,NA
"960","Azerbaijan"," Spirits",1980,NA
"961","Azerbaijan"," Other alcoholic beverages",1999,0.02
"962","Azerbaijan"," Other alcoholic beverages",1998,0.02
"963","Azerbaijan"," Other alcoholic beverages",1997,0.03
"964","Azerbaijan"," Other alcoholic beverages",1996,0.03
"965","Azerbaijan"," Other alcoholic beverages",1995,0.02
"966","Azerbaijan"," Other alcoholic beverages",1994,0.03
"967","Azerbaijan"," Other alcoholic beverages",1993,0.03
"968","Azerbaijan"," Other alcoholic beverages",1992,0.03
"969","Azerbaijan"," Other alcoholic beverages",1991,0
"970","Azerbaijan"," Other alcoholic beverages",1990,0
"971","Azerbaijan"," Other alcoholic beverages",1989,NA
"972","Azerbaijan"," Other alcoholic beverages",1988,NA
"973","Azerbaijan"," Other alcoholic beverages",1987,NA
"974","Azerbaijan"," Other alcoholic beverages",1986,NA
"975","Azerbaijan"," Other alcoholic beverages",1985,NA
"976","Azerbaijan"," Other alcoholic beverages",1984,NA
"977","Azerbaijan"," Other alcoholic beverages",1983,NA
"978","Azerbaijan"," Other alcoholic beverages",1982,NA
"979","Azerbaijan"," Other alcoholic beverages",1981,NA
"980","Azerbaijan"," Other alcoholic beverages",1980,NA
"981","Bahamas"," All types",1999,8.65
"982","Bahamas"," All types",1998,9.78
"983","Bahamas"," All types",1997,10.27
"984","Bahamas"," All types",1996,10.3
"985","Bahamas"," All types",1995,10.93
"986","Bahamas"," All types",1994,12.95
"987","Bahamas"," All types",1993,12.8
"988","Bahamas"," All types",1992,13.2
"989","Bahamas"," All types",1991,12.45
"990","Bahamas"," All types",1990,12.53
"991","Bahamas"," All types",1989,12.34
"992","Bahamas"," All types",1988,12.17
"993","Bahamas"," All types",1987,14.17
"994","Bahamas"," All types",1986,14.13
"995","Bahamas"," All types",1985,14.55
"996","Bahamas"," All types",1984,14.74
"997","Bahamas"," All types",1983,15.17
"998","Bahamas"," All types",1982,15.88
"999","Bahamas"," All types",1981,14.67
"1000","Bahamas"," All types",1980,15.09
"1001","Bahamas"," Beer",1999,0.88
"1002","Bahamas"," Beer",1998,0.85
"1003","Bahamas"," Beer",1997,0.99
"1004","Bahamas"," Beer",1996,1.01
"1005","Bahamas"," Beer",1995,1.45
"1006","Bahamas"," Beer",1994,1.77
"1007","Bahamas"," Beer",1993,1.93
"1008","Bahamas"," Beer",1992,2.15
"1009","Bahamas"," Beer",1991,2.12
"1010","Bahamas"," Beer",1990,2.96
"1011","Bahamas"," Beer",1989,3.33
"1012","Bahamas"," Beer",1988,3.15
"1013","Bahamas"," Beer",1987,4.11
"1014","Bahamas"," Beer",1986,4.16
"1015","Bahamas"," Beer",1985,4.31
"1016","Bahamas"," Beer",1984,4.25
"1017","Bahamas"," Beer",1983,4.35
"1018","Bahamas"," Beer",1982,4.5
"1019","Bahamas"," Beer",1981,4.03
"1020","Bahamas"," Beer",1980,3.69
"1021","Bahamas"," Wine",1999,1.14
"1022","Bahamas"," Wine",1998,0.93
"1023","Bahamas"," Wine",1997,0.97
"1024","Bahamas"," Wine",1996,0.81
"1025","Bahamas"," Wine",1995,1.65
"1026","Bahamas"," Wine",1994,1.33
"1027","Bahamas"," Wine",1993,1.51
"1028","Bahamas"," Wine",1992,1.63
"1029","Bahamas"," Wine",1991,1.77
"1030","Bahamas"," Wine",1990,1.98
"1031","Bahamas"," Wine",1989,1.5
"1032","Bahamas"," Wine",1988,1.41
"1033","Bahamas"," Wine",1987,2.16
"1034","Bahamas"," Wine",1986,1.83
"1035","Bahamas"," Wine",1985,1.9
"1036","Bahamas"," Wine",1984,1.92
"1037","Bahamas"," Wine",1983,2.21
"1038","Bahamas"," Wine",1982,3.03
"1039","Bahamas"," Wine",1981,1.68
"1040","Bahamas"," Wine",1980,2.15
"1041","Bahamas"," Spirits",1999,6.63
"1042","Bahamas"," Spirits",1998,8
"1043","Bahamas"," Spirits",1997,8.32
"1044","Bahamas"," Spirits",1996,8.48
"1045","Bahamas"," Spirits",1995,7.83
"1046","Bahamas"," Spirits",1994,9.84
"1047","Bahamas"," Spirits",1993,9.33
"1048","Bahamas"," Spirits",1992,9.41
"1049","Bahamas"," Spirits",1991,8.54
"1050","Bahamas"," Spirits",1990,7.49
"1051","Bahamas"," Spirits",1989,7.45
"1052","Bahamas"," Spirits",1988,7.52
"1053","Bahamas"," Spirits",1987,7.86
"1054","Bahamas"," Spirits",1986,8.1
"1055","Bahamas"," Spirits",1985,8.31
"1056","Bahamas"," Spirits",1984,8.55
"1057","Bahamas"," Spirits",1983,8.6
"1058","Bahamas"," Spirits",1982,8.34
"1059","Bahamas"," Spirits",1981,8.97
"1060","Bahamas"," Spirits",1980,9.22
"1061","Bahamas"," Other alcoholic beverages",1999,0
"1062","Bahamas"," Other alcoholic beverages",1998,0
"1063","Bahamas"," Other alcoholic beverages",1997,0
"1064","Bahamas"," Other alcoholic beverages",1996,0
"1065","Bahamas"," Other alcoholic beverages",1995,0
"1066","Bahamas"," Other alcoholic beverages",1994,0
"1067","Bahamas"," Other alcoholic beverages",1993,0.02
"1068","Bahamas"," Other alcoholic beverages",1992,0.01
"1069","Bahamas"," Other alcoholic beverages",1991,0.02
"1070","Bahamas"," Other alcoholic beverages",1990,0.11
"1071","Bahamas"," Other alcoholic beverages",1989,0.01
"1072","Bahamas"," Other alcoholic beverages",1988,0.02
"1073","Bahamas"," Other alcoholic beverages",1987,0.01
"1074","Bahamas"," Other alcoholic beverages",1986,0.03
"1075","Bahamas"," Other alcoholic beverages",1985,0.03
"1076","Bahamas"," Other alcoholic beverages",1984,0.02
"1077","Bahamas"," Other alcoholic beverages",1983,0.01
"1078","Bahamas"," Other alcoholic beverages",1982,0.01
"1079","Bahamas"," Other alcoholic beverages",1981,0
"1080","Bahamas"," Other alcoholic beverages",1980,0.04
"1081","Bahrain"," All types",1999,2.95
"1082","Bahrain"," All types",1998,2.55
"1083","Bahrain"," All types",1997,6.13
"1084","Bahrain"," All types",1996,4.9
"1085","Bahrain"," All types",1995,4.7
"1086","Bahrain"," All types",1994,4.64
"1087","Bahrain"," All types",1993,5
"1088","Bahrain"," All types",1992,5.11
"1089","Bahrain"," All types",1991,5.3
"1090","Bahrain"," All types",1990,5.39
"1091","Bahrain"," All types",1989,4.89
"1092","Bahrain"," All types",1988,4.94
"1093","Bahrain"," All types",1987,5.59
"1094","Bahrain"," All types",1986,5.1
"1095","Bahrain"," All types",1985,5.46
"1096","Bahrain"," All types",1984,6.66
"1097","Bahrain"," All types",1983,7.09
"1098","Bahrain"," All types",1982,6.16
"1099","Bahrain"," All types",1981,4.37
"1100","Bahrain"," All types",1980,4.2
"1101","Bahrain"," Beer",1999,1.1
"1102","Bahrain"," Beer",1998,0.86
"1103","Bahrain"," Beer",1997,2.26
"1104","Bahrain"," Beer",1996,1.69
"1105","Bahrain"," Beer",1995,1.37
"1106","Bahrain"," Beer",1994,1.16
"1107","Bahrain"," Beer",1993,1.4
